WormBaseID,ElasticNet_Coef
WBGene00013544,0.3635067185
WBGene00013548,-0.8126166241
WBGene00013551,0.1818813752
WBGene00013552,0.3426366668
WBGene00013553,0.6001923466
WBGene00013555,-0.0138965608
WBGene00013556,-0.0529907094
WBGene00013559,0.7283734568
WBGene00013560,-0.1938676167
WBGene00013561,0.348012546
WBGene00013562,0.5358155594
WBGene00013563,0.0772886504
WBGene00013567,0.2574042403
WBGene00013568,-0.236156544
WBGene00013569,0.2492737707
WBGene00013570,-0.4273599973
WBGene00013574,0.4098078632
WBGene00013578,0.0091650222
WBGene00013583,0.3216764805
WBGene00013584,0.5862725546
WBGene00013585,-0.0027009785
WBGene00013586,0.3113057094
WBGene00013589,0.0102419769
WBGene00013590,-0.5086715414
WBGene00013595,0.0162009822
WBGene00013601,0.1479952769
WBGene00013602,0.0502180316
WBGene00013604,1.0336532622
WBGene00013605,0.3386603673
WBGene00013610,0.1679240182
WBGene00013611,0.4319349259
WBGene00013612,0.3882096706
WBGene00013622,0.0405277504
WBGene00013623,0.4478225103
WBGene00013632,1.1003540888
WBGene00013633,0.103528267
WBGene00013636,0.138665661
WBGene00013637,-0.8219006444
WBGene00013638,-0.2181729885
WBGene00013642,0.1057371249
WBGene00013644,0.2517543665
WBGene00013646,-0.2676173703
WBGene00013648,-0.0171544284
WBGene00013650,-0.4122283235
WBGene00013651,0.0166603666
WBGene00013652,0.4315919397
WBGene00013653,-0.0674186171
WBGene00013657,-0.4897983045
WBGene00013658,0.5307809971
WBGene00013659,0.3103314371
WBGene00013666,-0.4872672706
WBGene00013669,0.3606216795
WBGene00013673,0.0075620693
WBGene00013679,0.0756549462
WBGene00013683,-0.4499842934
WBGene00013684,-0.1190682448
WBGene00013689,0.0886352371
WBGene00013691,0.4654531177
WBGene00013692,0.0228191608
WBGene00013693,-1.0632902244
WBGene00013696,-0.4848966427
WBGene00013698,0.0541822633
WBGene00013699,1.0675554654
WBGene00013700,-0.9130632396
WBGene00013704,0.0201579538
WBGene00013710,0.088183522
WBGene00013712,-0.0498050989
WBGene00013713,-0.261098323
WBGene00013716,-0.3224451129
WBGene00013719,0.2895233714
WBGene00013723,-0.3175558847
WBGene00013725,0.4429729133
WBGene00013726,0.4926357669
WBGene00013727,-0.1641451131
WBGene00013728,0.095024653
WBGene00013732,0.030650598
WBGene00013735,0.1179595787
WBGene00013738,0.1359609337
WBGene00013739,0.5189772197
WBGene00013741,0.2824146091
WBGene00013750,0.1886748142
WBGene00013755,0.5512572091
WBGene00013756,0.2857254507
WBGene00013768,0.3824549719
WBGene00013771,-0.3511508628
WBGene00013775,-0.410324576
WBGene00013779,-0.2194609396
WBGene00013785,-0.8856798554
WBGene00013797,-0.0330776165
WBGene00013799,1.128292299
WBGene00013806,0.2138672113
WBGene00013808,-0.1061973445
WBGene00013809,-0.3059479293
WBGene00013811,-0.2085352712
WBGene00013816,-0.2696711806
WBGene00013824,-0.1537049443
WBGene00013835,-0.7173201952
WBGene00013836,0.2031953189
WBGene00013837,0.6667644217
WBGene00013838,-0.6148800862
WBGene00013839,-0.104479406
WBGene00013840,0.0881416616
WBGene00013841,0.4234962185
WBGene00013842,0.2765389265
WBGene00013847,0.1759249866
WBGene00013853,-0.7628363315
WBGene00013854,-0.4168148789
WBGene00013855,-0.4913281791
WBGene00013857,0.4373121002
WBGene00013858,-0.3896520701
WBGene00013859,-0.1033930459
WBGene00013860,-0.6028081497
WBGene00013862,0.0023619094
WBGene00013866,-0.1696429163
WBGene00013869,-0.3615287902
WBGene00013870,-0.1912786456
WBGene00013872,-0.3937726308
WBGene00013874,-0.061727994
WBGene00013875,-0.3843064717
WBGene00013876,1.2803692309
WBGene00013879,-0.4877588267
WBGene00013881,0.1136406683
WBGene00013884,-0.974320946
WBGene00013886,-0.3255060231
WBGene00013887,-0.0967324444
WBGene00013888,0.0713855065
WBGene00013891,-0.1879895304
WBGene00013895,-0.3490868365
WBGene00013896,-1.8152892454
WBGene00013897,-0.2459979001
WBGene00013899,0.7190281727
WBGene00013900,0.0593968453
WBGene00013901,-1.5675417517
WBGene00013902,-0.6672851416
WBGene00013904,-0.8532802485
WBGene00013906,-0.6613567879
WBGene00013923,0.3941057423
WBGene00013926,0.117825601
WBGene00013927,-0.1029462792
WBGene00013928,-0.1946295748
WBGene00013930,-0.119787466
WBGene00013931,-1.3210964229
WBGene00013933,-0.3122193681
WBGene00013934,0.2579530163
WBGene00013949,-0.1127259034
WBGene00013954,-0.2232791278
WBGene00013955,-0.0234487308
WBGene00013956,-0.361002242
WBGene00013959,-0.4822293002
WBGene00013962,0.0076972117
WBGene00013963,1.076823682
WBGene00013964,0.7110163996
WBGene00013965,0.0526573984
WBGene00013966,1.2643044674
WBGene00013971,0.6486346438
WBGene00013972,0.0051604474
WBGene00013973,0.5822530579
WBGene00013975,-0.4198190551
WBGene00013976,-0.3176517389
WBGene00013979,-0.1105056484
WBGene00013980,0.9470561969
WBGene00013983,0.1392166225
WBGene00013984,0.6255657842
WBGene00013986,-0.3838527737
WBGene00013987,-0.2958736329
WBGene00013988,0.2052354126
WBGene00013989,0.3149216429
WBGene00013999,-0.2306075753
WBGene00014002,0.0034574457
WBGene00014003,-0.6186882044
WBGene00014007,-0.6568582194
WBGene00014008,-0.1094560783
WBGene00014020,0.1447980742
WBGene00014021,0.6982154591
WBGene00014027,0.485959013
WBGene00014028,0.2851267904
WBGene00014029,-0.4225612324
WBGene00014030,-0.4318755192
WBGene00014034,0.1776018635
WBGene00014035,-0.2397776472
WBGene00014043,-0.0500806743
WBGene00014047,-0.0873800912
WBGene00014048,-0.1561942422
WBGene00014051,-0.1371546784
WBGene00014052,0.0740909244
WBGene00014053,0.4906961844
WBGene00014055,-0.0357459369
WBGene00014057,0.1010862202
WBGene00014060,0.2425802654
WBGene00014062,3.52154996860971E-05
WBGene00014077,-0.0749884977
WBGene00014079,0.4130307874
WBGene00014080,0.6603176991
WBGene00014082,-0.5778531227
WBGene00014083,0.0633725434
WBGene00014085,-0.8130021492
WBGene00014091,0.1188754458
WBGene00014092,0.0792241757
WBGene00014093,-0.0952998691
WBGene00014097,0.1514483354
WBGene00014099,-0.1717102176
WBGene00014101,0.5335713306
WBGene00014102,-0.1923251888
WBGene00014103,-0.6112955188
WBGene00014104,0.0104502382
WBGene00014106,0.8591383845
WBGene00014112,0.0716075931
WBGene00014116,-0.1164691294
WBGene00014117,0.0362795416
WBGene00014118,0.0674398437
WBGene00014121,-0.2899803108
WBGene00014125,-0.3384793986
WBGene00014129,-0.4828034346
WBGene00014130,0.9494199014
WBGene00014132,-0.2619482567
WBGene00014135,-0.1549169378
WBGene00014136,-1.1158733095
WBGene00014137,-0.5776818715
WBGene00014138,-0.6031298064
WBGene00014143,-0.2288729732
WBGene00014144,0.4671876038
WBGene00014148,0.3333153471
WBGene00014149,0.2288255682
WBGene00014150,0.3326187846
WBGene00014152,0.4473966923
WBGene00014153,0.2515194894
WBGene00014157,-0.1703290238
WBGene00014158,-0.3591576179
WBGene00014163,0.0529037227
WBGene00014166,0.5766105687
WBGene00014169,-0.3001922669
WBGene00014170,0.1219621987
WBGene00014171,-0.2041649394
WBGene00014173,0.3935551641
WBGene00014174,-0.2461394965
WBGene00014175,-0.0482175813
WBGene00014179,-0.5795792555
WBGene00014180,0.0259370445
WBGene00014181,0.8880413209
WBGene00014186,-0.3569435202
WBGene00014197,-0.2629180073
WBGene00014199,0.2110315768
WBGene00014201,-0.3550786778
WBGene00014203,0.9313660768
WBGene00014205,0.0435546993
WBGene00014206,0.6018677653
WBGene00014207,-0.1793662667
WBGene00014208,-0.1416426277
WBGene00014209,0.0361458467
WBGene00014215,-0.1969606307
WBGene00014220,0.2117834385
WBGene00014221,-0.0062568265
WBGene00014222,-0.0036244539
WBGene00014225,0.287940129
WBGene00014226,0.7185687706
WBGene00014228,0.2285475832
WBGene00014233,-0.4288474084
WBGene00014238,-0.5152827696
WBGene00014240,-0.1009333921
WBGene00014241,-0.0011403866
WBGene00014244,-0.2651669196
WBGene00014245,-0.0158026732
WBGene00014246,0.0994966366
WBGene00014247,-0.1358453042
WBGene00014248,-0.1066125988
WBGene00014252,-0.2700696009
WBGene00014253,-0.3503806518
WBGene00014255,-0.1135177025
WBGene00014256,0.0858931196
WBGene00014262,-1.2004734458
WBGene00014294,0.2213572508
WBGene00014308,0.3298533877
WBGene00014310,0.0332434231
WBGene00014370,-0.06390915
WBGene00014404,0.0298301364
WBGene00014421,0.3208250602
WBGene00014492,-0.0167128609
WBGene00014516,0.6232397871
WBGene00014517,0.0945771544
WBGene00014562,-0.9302534393
WBGene00014589,0.3739317902
WBGene00014593,0.0101119329
WBGene00014612,-0.1916550126
WBGene00014613,0.0642709771
WBGene00014643,0.868121498
WBGene00014663,0.4143548757
WBGene00014666,-0.4244599506
WBGene00014697,0.9468091308
WBGene00014698,-0.1195033522
WBGene00014732,0.9351985194
WBGene00014755,0.4472898382
WBGene00014759,0.4025297455
WBGene00014772,-0.2830848976
WBGene00014801,0.8619128711
WBGene00014809,0.2253140282
WBGene00014811,1.0576534855
WBGene00014813,-0.2404244914
WBGene00014814,0.0580525685
WBGene00014820,0.195453891
WBGene00014821,-0.7374977459
WBGene00014826,-1.5423672992
WBGene00014848,-0.8073910076
WBGene00014852,-0.1151523204
WBGene00014864,-0.0253884236
WBGene00014870,0.0460429223
WBGene00014871,0.6763822116
WBGene00014884,0.1113803594
WBGene00014904,0.3747338223
WBGene00014907,0.0368620149
WBGene00014917,0.9241551926
WBGene00014941,-0.1445451805
WBGene00014947,0.3200095527
WBGene00014954,0.2501089465
WBGene00014955,-0.1573791023
WBGene00014961,0.1763957994
WBGene00014977,0.2157201796
WBGene00014978,0.1557345351
WBGene00014979,0.0233352218
WBGene00014989,-0.0866243173
WBGene00014994,0.4644671165
WBGene00014996,-0.3332112865
WBGene00014997,-0.687932219
WBGene00014998,-0.0523531947
WBGene00014999,-0.3304434336
WBGene00015001,0.0384591426
WBGene00015002,-0.3244882528
WBGene00015008,0.5654338795
WBGene00015011,0.0135816512
WBGene00015013,0.3257012862
WBGene00015014,0.0626220862
WBGene00015022,0.1216598811
WBGene00015024,-0.3110112646
WBGene00015026,-0.1888475535
WBGene00015029,0.2064724983
WBGene00015030,-0.1776155835
WBGene00015034,-0.3101957856
WBGene00015040,0.1199108246
WBGene00015041,-0.1553188107
WBGene00015043,-0.9052313028
WBGene00015044,0.2207933207
WBGene00015045,-0.4477412962
WBGene00015046,0.3234566891
WBGene00015047,0.2526462393
WBGene00015050,-0.6819665698
WBGene00015052,-0.7666163429
WBGene00015055,0.3158967667
WBGene00015056,-0.8493150191
WBGene00015061,-0.1438482188
WBGene00015067,-0.0583775871
WBGene00015077,-0.0694065664
WBGene00015080,0.3171217017
WBGene00015081,-0.2470275762
WBGene00015083,0.1228124811
WBGene00015084,-0.2781870647
WBGene00015087,-0.314370575
WBGene00015089,-0.2555774076
WBGene00015096,-0.9048735949
WBGene00015100,0.8374809252
WBGene00015103,-0.4088112356
WBGene00015105,0.4581209897
WBGene00015106,-0.2456268747
WBGene00015107,-0.2255231071
WBGene00015110,0.2308825868
WBGene00015111,0.0906835716
WBGene00015112,-0.0726156285
WBGene00015115,-0.0051147825
WBGene00015117,0.1338956161
WBGene00015122,-0.183876067
WBGene00015124,-0.8919547145
WBGene00015135,-0.0210797962
WBGene00015136,0.10160059
WBGene00015137,-0.4191381142
WBGene00015138,0.3901530673
WBGene00015148,-0.7119182921
WBGene00015153,0.0442664915
WBGene00015163,0.254536673
WBGene00015167,0.8028195216
WBGene00015169,-0.7671106968
WBGene00015171,0.3127699226
WBGene00015172,-0.2894583454
WBGene00015177,0.3113194593
WBGene00015178,0.0344020207
WBGene00015179,0.3746875144
WBGene00015182,0.5290937112
WBGene00015188,-0.0688431881
WBGene00015190,0.2379241022
WBGene00015191,0.557833128
WBGene00015193,-0.0239171609
WBGene00015196,0.1512774804
WBGene00015197,-0.4864712085
WBGene00015200,0.6499217905
WBGene00015202,-0.0693965636
WBGene00015205,0.0957286513
WBGene00015216,0.6129578301
WBGene00015217,0.2558765009
WBGene00015218,-0.3111410138
WBGene00015219,0.317430843
WBGene00015223,-0.147973397
WBGene00015225,0.7176197303
WBGene00015227,0.7757065566
WBGene00015229,0.2437031923
WBGene00015231,0.3894391164
WBGene00015236,-0.2576614747
WBGene00015238,0.1077619484
WBGene00015241,-0.0600482885
WBGene00015243,0.0422772517
WBGene00015245,0.0639440821
WBGene00015247,-0.0968297161
WBGene00015258,0.0142026943
WBGene00015259,0.1604130883
WBGene00015262,0.4640699719
WBGene00015263,-0.0088195791
WBGene00015264,0.3736489848
WBGene00015266,0.0940237527
WBGene00015267,0.0188789483
WBGene00015268,-0.2243500307
WBGene00015278,0.169588682
WBGene00015279,0.6452351668
WBGene00015284,-0.2396236437
WBGene00015286,-0.4751508489
WBGene00015288,-0.011669261
WBGene00015293,-0.4530116477
WBGene00015294,1.0387292581
WBGene00015298,0.7451876222
WBGene00015300,-0.2773189375
WBGene00015305,-0.2741867557
WBGene00015306,-0.2083399985
WBGene00015307,0.0853633343
WBGene00015309,0.3475140635
WBGene00015310,0.2586375312
WBGene00015313,0.2267784856
WBGene00015322,0.4332346395
WBGene00015324,0.4762927027
WBGene00015328,-0.3498387585
WBGene00015331,-0.1547235411
WBGene00015332,-0.1857604627
WBGene00015333,0.2151301794
WBGene00015334,0.63681071
WBGene00015335,-0.1499848686
WBGene00015337,0.2690466199
WBGene00015339,-0.4750475226
WBGene00015340,-0.0787056387
WBGene00015345,0.5801501502
WBGene00015350,0.1126130026
WBGene00015353,0.1796927721
WBGene00015355,0.1512366732
WBGene00015357,-0.3094467527
WBGene00015359,-0.299463007
WBGene00015362,0.1513466545
WBGene00015373,0.0213803456
WBGene00015378,-0.8161290452
WBGene00015381,-0.1174212106
WBGene00015385,0.4922292667
WBGene00015387,0.1350955036
WBGene00015389,-0.198114377
WBGene00015390,-0.8447354604
WBGene00015393,-1.170258587
WBGene00015398,-0.0997287918
WBGene00015399,0.2213748139
WBGene00015400,0.0878795753
WBGene00015405,0.0552306559
WBGene00015407,-0.743466094
WBGene00015409,0.2167814157
WBGene00015410,-0.1586101585
WBGene00015412,0.3426830798
WBGene00015422,-0.3847160504
WBGene00015423,0.3656667056
WBGene00015427,-0.6601362305
WBGene00015430,0.620855463
WBGene00015433,0.4153487233
WBGene00015434,-0.2256007374
WBGene00015435,-0.1234451682
WBGene00015439,-0.1076252434
WBGene00015449,-0.0702395466
WBGene00015450,0.053614397
WBGene00015453,-0.1246665928
WBGene00015464,0.0167511122
WBGene00015465,-0.0023857474
WBGene00015467,-0.4381428151
WBGene00015471,0.4307994343
WBGene00015472,-0.4484351536
WBGene00015474,0.1791900404
WBGene00015476,-0.1949746638
WBGene00015478,0.845345471
WBGene00015479,0.2957039072
WBGene00015483,0.6470798464
WBGene00015488,0.0882529033
WBGene00015494,-0.0585572807
WBGene00015497,0.7938991107
WBGene00015500,0.1264515327
WBGene00015505,0.0644947402
WBGene00015511,-0.0028616195
WBGene00015515,0.3589008196
WBGene00015517,0.0849631171
WBGene00015518,0.4920841334
WBGene00015519,-0.2781595424
WBGene00015520,-0.1299051481
WBGene00015521,-0.1690487886
WBGene00015522,0.0327715437
WBGene00015525,0.0925376085
WBGene00015527,0.1239590251
WBGene00015529,0.1698297983
WBGene00015532,-0.3092800579
WBGene00015537,0.9530764391
WBGene00015539,-0.5675680994
WBGene00015544,-0.7234618763
WBGene00015545,-0.8489725912
WBGene00015554,0.2681677629
WBGene00015557,0.074420317
WBGene00015558,0.2755196454
WBGene00015559,0.0068390127
WBGene00015560,0.4737213205
WBGene00015566,-0.1618148322
WBGene00015569,0.0789023027
WBGene00015572,-0.0557745416
WBGene00015573,-0.1412090234
WBGene00015574,-0.2911952305
WBGene00015579,0.0622520803
WBGene00015582,0.7022034564
WBGene00015586,-0.0350402912
WBGene00015590,-0.5677363918
WBGene00015591,0.0293096184
WBGene00015592,-0.0721210199
WBGene00015593,0.0507666522
WBGene00015596,0.7559382135
WBGene00015597,-0.4275323926
WBGene00015598,-0.0604056931
WBGene00015599,0.1448023011
WBGene00015600,0.5684286393
WBGene00015601,0.5825766554
WBGene00015602,0.1664272639
WBGene00015605,-0.3037476668
WBGene00015608,-0.2975927952
WBGene00015609,-0.1783565412
WBGene00015613,0.6024355012
WBGene00015619,0.37307609
WBGene00015620,0.6697702973
WBGene00015621,0.0871851153
WBGene00015623,-0.547208122
WBGene00015624,-0.0688675915
WBGene00015625,0.1543370788
WBGene00015626,0.2015557194
WBGene00015627,-0.4102511617
WBGene00015630,-0.6250590336
WBGene00015631,-0.0858808174
WBGene00015632,0.451565634
WBGene00015634,0.4033552259
WBGene00015640,-0.3825851992
WBGene00015644,-0.3307548836
WBGene00015646,0.3647476885
WBGene00015647,0.9502199631
WBGene00015651,-0.1162365232
WBGene00015655,-0.2210066306
WBGene00015660,0.1464468519
WBGene00015666,0.2995585615
WBGene00015670,0.1869460909
WBGene00015671,-0.2550235261
WBGene00015672,0.0301463735
WBGene00015673,0.1526283365
WBGene00015678,-0.208602435
WBGene00015679,0.027452769
WBGene00015683,0.1681386613
WBGene00015686,0.0187452152
WBGene00015688,-0.4871211959
WBGene00015689,-0.1093832523
WBGene00015692,-0.2613745013
WBGene00015698,0.1849982001
WBGene00015700,-0.1085060602
WBGene00015701,1.1112369946
WBGene00015702,-0.0716150073
WBGene00015704,0.0615755375
WBGene00015710,-0.3633895923
WBGene00015714,-0.0629360567
WBGene00015716,0.266251857
WBGene00015728,0.4253219626
WBGene00015729,1.0267059716
WBGene00015733,0.6953722472
WBGene00015735,-0.333614794
WBGene00015739,0.3226683865
WBGene00015740,-0.2062216462
WBGene00015741,0.0137299187
WBGene00015742,0.1924794171
WBGene00015745,0.1773178494
WBGene00015747,0.4026865768
WBGene00015748,0.1263604315
WBGene00015753,-0.2455845536
WBGene00015756,0.0298905522
WBGene00015759,-0.5152856729
WBGene00015765,0.044249844
WBGene00015767,-0.1815259552
WBGene00015768,-0.5863500203
WBGene00015769,-0.0077552572
WBGene00015777,-0.6235479594
WBGene00015779,-0.3981280173
WBGene00015781,0.3171614839
WBGene00015786,-0.4218287168
WBGene00015787,0.4951064417
WBGene00015788,0.6106971167
WBGene00015789,0.872125412
WBGene00015790,-0.0139191225
WBGene00015793,0.1049696767
WBGene00015794,-0.4285663786
WBGene00015797,0.2163639602
WBGene00015800,0.2377785781
WBGene00015802,-0.3880477497
WBGene00015803,-0.2442119182
WBGene00015806,0.1980414372
WBGene00015816,0.1930927696
WBGene00015817,0.0343708614
WBGene00015818,-0.4320863301
WBGene00015819,0.1818775314
WBGene00015828,-0.1500225004
WBGene00015829,-0.1919038236
WBGene00015839,-0.0598002092
WBGene00015841,-0.2513059434
WBGene00015842,0.1199488694
WBGene00015847,0.0464481081
WBGene00015849,-0.4102938742
WBGene00015850,0.2214266305
WBGene00015851,1.4356662426
WBGene00015852,0.5631318698
WBGene00015855,-0.2497120391
WBGene00015856,-0.006277776
WBGene00015857,-0.453582862
WBGene00015859,-0.8358843259
WBGene00015860,0.0356147351
WBGene00015861,1.1761102153
WBGene00015865,-0.3425882236
WBGene00015866,0.3074401566
WBGene00015885,0.7360706007
WBGene00015889,0.1614003354
WBGene00015890,-0.171449173
WBGene00015894,-0.1812793086
WBGene00015899,0.1120626357
WBGene00015903,0.0905102607
WBGene00015907,-0.1159809043
WBGene00015908,0.1783096295
WBGene00015912,0.0241998784
WBGene00015914,-0.0324991171
WBGene00015917,-0.0175327625
WBGene00015918,0.4517441037
WBGene00015919,0.2981061343
WBGene00015922,-0.2820707288
WBGene00015931,-0.4214618674
WBGene00015932,0.2436203185
WBGene00015933,-0.9959542951
WBGene00015934,0.2456321829
WBGene00015935,0.263157433
WBGene00015937,-0.4561181385
WBGene00015944,0.0036125579
WBGene00015949,0.11662564
WBGene00015954,-1.4134202138
WBGene00015957,0.1900447788
WBGene00015963,-0.0244355123
WBGene00015965,0.0608924876
WBGene00015969,0.7583873311
WBGene00015970,0.2912214382
WBGene00015972,0.1517455255
WBGene00015974,0.0675276708
WBGene00015977,-0.0141588688
WBGene00015981,0.0991209647
WBGene00015982,0.124049084
WBGene00015984,-0.0566316911
WBGene00015987,-0.1357759433
WBGene00015991,0.0375953548
WBGene00015996,-0.0318720568
WBGene00015997,-0.1457537518
WBGene00016003,1.3054113392
WBGene00016004,0.0810817811
WBGene00016005,0.9790660605
WBGene00016008,-0.1157910815
WBGene00016009,0.123696241
WBGene00016013,-0.7241547477
WBGene00016017,0.5940357915
WBGene00016022,-0.64730534
WBGene00016024,0.343570604
WBGene00016027,-0.7704876718
WBGene00016028,0.7572424823
WBGene00016030,0.192514732
WBGene00016033,0.201155862
WBGene00016037,0.2371012724
WBGene00016046,0.3041461497
WBGene00016048,-0.3894923833
WBGene00016052,-0.3703432381
WBGene00016053,-0.4780354721
WBGene00016056,0.5838373833
WBGene00016058,-0.1295691909
WBGene00016059,-0.2154158306
WBGene00016063,0.1140183528
WBGene00016066,1.1530839029
WBGene00016067,0.4063159537
WBGene00016069,-0.1317996945
WBGene00016071,-0.114873732
WBGene00016076,0.0445461726
WBGene00016077,0.4738785442
WBGene00016080,0.1641936296
WBGene00016088,0.1957022245
WBGene00016092,0.7787545749
WBGene00016093,0.0541379118
WBGene00016095,0.1577519053
WBGene00016099,0.3189560012
WBGene00016100,0.1173654681
WBGene00016101,0.351755801
WBGene00016103,-0.0990364758
WBGene00016104,-0.6735172274
WBGene00016106,-0.3634160848
WBGene00016114,-0.3490921698
WBGene00016119,0.1494188698
WBGene00016121,0.4156132897
WBGene00016125,0.0570231668
WBGene00016128,0.0378308709
WBGene00016135,0.0435142013
WBGene00016137,0.058149415
WBGene00016138,0.6527061324
WBGene00016146,0.1647274229
WBGene00016147,0.0271465222
WBGene00016149,0.0915952662
WBGene00016150,-0.0105938036
WBGene00016152,1.118773358
WBGene00016156,0.1702206792
WBGene00016161,0.3587101916
WBGene00016164,0.3482867444
WBGene00016165,0.4534386716
WBGene00016169,-0.0400990078
WBGene00016172,0.5279150456
WBGene00016174,0.6687462467
WBGene00016175,0.6128584614
WBGene00016177,-0.2303700792
WBGene00016178,0.1033626748
WBGene00016180,0.8740891984
WBGene00016181,-0.001585428
WBGene00016182,0.0112983653
WBGene00016190,0.3391763885
WBGene00016192,0.1817265491
WBGene00016196,0.0036252404
WBGene00016197,-0.0597879449
WBGene00016201,-0.3639854966
WBGene00016204,0.1108895587
WBGene00016208,-0.6686131352
WBGene00016209,0.1098210149
WBGene00016216,0.3370663261
WBGene00016218,-0.3298150454
WBGene00016219,-0.2552223389
WBGene00016221,0.1296213963
WBGene00016224,-0.03149748
WBGene00016230,0.2812180466
WBGene00016237,0.1947374125
WBGene00016242,-0.0759250682
WBGene00016246,0.1680102867
WBGene00016248,0.0288906018
WBGene00016262,0.7718243721
WBGene00016263,0.1421969577
WBGene00016265,1.2223159711
WBGene00016266,-0.3853542858
WBGene00016269,0.3567607454
WBGene00016271,0.2385908645
WBGene00016274,0.0057564069
WBGene00016281,0.4169018269
WBGene00016288,-0.0131805282
WBGene00016292,-0.0409728652
WBGene00016294,0.0649244404
WBGene00016295,-0.1214910162
WBGene00016298,-0.4204817491
WBGene00016299,0.18485312
WBGene00016303,-0.2771436093
WBGene00016304,0.1510570014
WBGene00016305,0.0436634982
WBGene00016307,0.1744967089
WBGene00016308,-0.0130163837
WBGene00016309,0.2916689352
WBGene00016312,-0.1847406769
WBGene00016315,0.1956700915
WBGene00016319,-0.0983804089
WBGene00016323,0.1209978188
WBGene00016324,0.4258962253
WBGene00016325,-0.135772815
WBGene00016327,-0.2234379179
WBGene00016329,-0.1262186005
WBGene00016330,0.640032776
WBGene00016335,-0.1519021619
WBGene00016336,0.7486213244
WBGene00016339,0.0343704671
WBGene00016340,0.8992442995
WBGene00016341,0.8508960404
WBGene00016343,-0.0693775645
WBGene00016344,0.1226161339
WBGene00016345,0.0476472322
WBGene00016346,0.2402346856
WBGene00016352,-0.2174823484
WBGene00016354,-0.1224889399
WBGene00016355,0.3233194326
WBGene00016356,-0.1489943785
WBGene00016361,0.001370891
WBGene00016362,0.440275577
WBGene00016366,0.1335944001
WBGene00016373,0.1735981412
WBGene00016379,0.0826752315
WBGene00016380,0.1626866917
WBGene00016383,-0.064505932
WBGene00016388,0.0854540126
WBGene00016389,-0.0486294328
WBGene00016396,0.4775948798
WBGene00016402,0.0235856025
WBGene00016404,-0.0459581509
WBGene00016410,-0.0165054621
WBGene00016411,0.0007852079
WBGene00016413,-0.1181130446
WBGene00016414,0.0404352389
WBGene00016421,0.0887611899
WBGene00016422,-0.6814326399
WBGene00016423,-0.0952722163
WBGene00016424,-0.251009426
WBGene00016427,-0.3111408164
WBGene00016429,-0.1243940497
WBGene00016431,-0.5673379383
WBGene00016434,-0.2389779061
WBGene00016435,-0.1738703972
WBGene00016440,0.187705442
WBGene00016441,0.4590475808
WBGene00016444,0.0933761473
WBGene00016447,0.3455554684
WBGene00016448,0.323467775
WBGene00016449,0.2612036221
WBGene00016451,-0.0787853716
WBGene00016453,-1.1163961366
WBGene00016456,0.0181447438
WBGene00016458,0.1070128026
WBGene00016461,0.0946815082
WBGene00016465,-0.1045745769
WBGene00016468,0.0025767394
WBGene00016486,0.3114420434
WBGene00016490,-0.2778805102
WBGene00016491,0.0669430707
WBGene00016499,-0.1586991757
WBGene00016501,0.1824741023
WBGene00016504,0.3271345912
WBGene00016505,0.3489676842
WBGene00016506,0.3525489908
WBGene00016507,0.1000795669
WBGene00016512,0.0372323636
WBGene00016513,-0.1294513155
WBGene00016520,0.0840925929
WBGene00016524,0.0880143454
WBGene00016530,0.5909493208
WBGene00016531,-0.0479529078
WBGene00016533,0.3252721894
WBGene00016535,-0.6192134028
WBGene00016538,0.3953795031
WBGene00016540,0.7927955235
WBGene00016542,0.5778126659
WBGene00016544,-0.0733667562
WBGene00016547,-0.4108839367
WBGene00016549,0.369205903
WBGene00016550,0.0934842721
WBGene00016551,0.1321416382
WBGene00016553,-0.4702901457
WBGene00016555,-0.0863182246
WBGene00016556,-0.0122525895
WBGene00016559,-0.5880184014
WBGene00016561,-0.0660075689
WBGene00016564,0.1150556379
WBGene00016567,0.6687444874
WBGene00016568,0.6757017286
WBGene00016572,0.0007157926
WBGene00016573,0.1000000777
WBGene00016581,0.1183126559
WBGene00016585,-0.1759655758
WBGene00016587,0.5316137969
WBGene00016588,0.0154977204
WBGene00016591,0.0051269873
WBGene00016595,-0.5126585284
WBGene00016596,-0.1156368636
WBGene00016605,0.1826614887
WBGene00016607,-0.0101979133
WBGene00016609,0.3678496655
WBGene00016611,0.1515368422
WBGene00016613,0.2032277364
WBGene00016614,-0.3943845649
WBGene00016617,-0.5038760236
WBGene00016620,0.550704883
WBGene00016621,0.4361720347
WBGene00016623,0.1147291452
WBGene00016626,0.3546964253
WBGene00016628,-0.1795046441
WBGene00016629,-0.5478456321
WBGene00016631,-0.3202374425
WBGene00016634,-0.2394759474
WBGene00016635,-0.1696027476
WBGene00016639,0.1648091839
WBGene00016641,-0.8168291643
WBGene00016642,0.0851735621
WBGene00016643,-0.0644440442
WBGene00016644,-0.6561050856
WBGene00016645,-0.0953118459
WBGene00016648,-0.5446441301
WBGene00016649,-0.5425703789
WBGene00016652,0.0024573723
WBGene00016654,0.0409426582
WBGene00016657,-0.3472112369
WBGene00016658,-0.3673402013
WBGene00016661,-0.0766978345
WBGene00016662,0.0613962496
WBGene00016663,0.5814748411
WBGene00016664,-0.1644818548
WBGene00016666,0.1173488572
WBGene00016667,-0.011465301
WBGene00016669,0.8021175782
WBGene00016670,0.5483539899
WBGene00016671,0.1854061772
WBGene00016675,0.3083152948
